ref	wgt	uk2
2000	2002,03	1,38
2000	2001,50	1,38
2000	1996,27	1,37
2000	2006,23	1,38
2000	2002,50	1,39
2000	1999,63	1,38
2000	2000,40	1,37
2000	1999,23	1,38
2000	2000,53	1,37
2000	2002,27	1,39
2000	2003,00	1,37
2000	2003,73	1,38
2000	2004,10	1,38
2000	2004,60	1,38
2000	2003,53	1,38
2000	2001,27	1,38
2000	2002,23	1,37
2000	2000,97	1,37
2000	2001,83	1,38
2000	2002,57	1,38
2000	2003,50	1,38
2000	2004,13	1,37
2000	2001,87	1,38
2000	2000,40	1,38
2000	2002,27	1,38
